train_accuracy_micro,train_accuracy_macro,train_recall_at_1_macro,train_recall_at_5_macro,train_recall_at_10_macro,train_recall_at_1_micro,train_recall_at_5_micro,train_recall_at_10_micro,train_losses,train_mrr,valid_accuracy_micro,valid_accuracy_macro,valid_recall_at_1_macro,valid_recall_at_5_macro,valid_recall_at_10_macro,valid_recall_at_1_micro,valid_recall_at_5_micro,valid_recall_at_10_micro,valid_losses,valid_mrr
0.558947745958964,0.6561820573276944,0.6561820573276944,0.832295384671953,0.8743507610427008,0.558947745958964,0.8604778819613986,0.9318127314249675,1.429437862502204,0.6891027000215318,0.4925086299578349,0.5317433112197452,0.5317433112197452,0.781747665670183,0.8458874000443353,0.4925086299578349,0.8441566811667548,0.9236043373743693,1.8922116941875882,0.643964617782169
0.5817635575930278,0.6827167285813226,0.6827167285813226,0.8330908841556973,0.8760799540413751,0.5817635575930278,0.8676323162184821,0.936062690946791,1.3638728830549451,0.7062389850616455,0.4961752865049574,0.5354056908024682,0.5354056908024682,0.7817615548769633,0.848867302470737,0.4961752865049574,0.8502157595422533,0.9288768966992696,1.8690334346559312,0.6487954351637099
0.5788470413949754,0.6799291438526578,0.6799291438526578,0.8404061979717679,0.8821532779269748,0.5788470413949754,0.8725438541836209,0.9399481177330017,1.3626258055369058,0.7062965989112854,0.5035086009237502,0.53863618572553,0.53863618572553,0.7840644611252678,0.8505942861239115,0.5035086009237502,0.8530351837476094,0.931069615152147,1.8412781476974487,0.654201865196228
0.5940048972765605,0.685201727019416,0.685201727019416,0.836562701066335,0.874487743112776,0.5940048972765605,0.8802243895000882,0.9422033058272468,1.3053477790620591,0.7182517608006795,0.5063940074708727,0.5392445219887627,0.5392445219887627,0.785891960726844,0.8508469078275892,0.5063940074708727,0.8559431698587205,0.930960230032603,1.8044864018758138,0.6570249769422744
0.5948240306642321,0.6889754096666972,0.6889754096666972,0.8391169057952033,0.8772541615698073,0.5948240306642321,0.884854437245263,0.9458664496739705,1.2681040869818794,0.7206445482042101,0.5142862876256307,0.5444673048125372,0.5444673048125372,0.7893005159166124,0.8529203706317477,0.5142862876256307,0.8620125346713596,0.9354532957077026,1.780233046743605,0.6646068043178982
0.6091002835167779,0.707928478717804,0.707928478717804,0.8494815587997436,0.8869758658938938,0.6091002835167779,0.8918789135085212,0.9512953095965915,1.2175120433171591,0.7308216055234273,0.520819283856286,0.5469580703311496,0.5469580703311496,0.7895633750491672,0.8535494340790643,0.520819283856286,0.8647052619192336,0.9370157957077027,1.768179178237915,0.6689761956532796
0.6235654499795702,0.7036524375279745,0.7036524375279745,0.8386338922712538,0.8729915685123868,0.6235654499795702,0.893432633082072,0.9504897236824036,1.1957681046591864,0.7414164927270678,0.524701197942098,0.5468063791592915,0.5468063791592915,0.789558102024926,0.8544376611709594,0.524701197942098,0.8672660258081224,0.9390973726908366,1.7475007322099474,0.6724943452411227
0.632775620619456,0.7286557873090108,0.7286557873090108,0.8500845246844821,0.8813218169742161,0.632775620619456,0.9010542114575704,0.9548091782463921,1.1503519402609932,0.7489693376753065,0.528454660044776,0.5521657632456886,0.5521657632456886,0.791837928030226,0.8547093073527018,0.528454660044776,0.8683024247487386,0.9387067476908366,1.7084996514850193,0.6754955146047804
0.6305879195531209,0.7275260673628913,0.7275260673628913,0.8612483859062194,0.8932000252935621,0.6305879195531209,0.8998145977656047,0.9538405179977417,1.1229327532980178,0.747622095213996,0.5311057421896193,0.5522435671753354,0.5522435671753354,0.7939258204566108,0.8542829367849561,0.5311057421896193,0.8698458578851488,0.9383612818188137,1.693453401989407,0.6779383765326605
0.649362505806817,0.7458732922871908,0.7458732922871908,0.8694602727890015,0.8975686113039653,0.649362505806817,0.9065836747487386,0.956564356221093,1.047093383471171,0.7611788312594095,0.5373748090532091,0.5539766589800517,0.5539766589800517,0.7947244220309787,0.8554388562838237,0.5373748090532091,0.8733406596713595,0.9404862615797255,1.6683660401238336,0.6828744252522786
0.6510253588358561,0.7500801179144118,0.7500801179144118,0.8660306029849583,0.8957426495022244,0.6510253588358561,0.9121339612536961,0.960901121298472,1.0317780627144708,0.7638899670706855,0.5422602560785081,0.5569138434198168,0.5569138434198168,0.796104900042216,0.8558239645428127,0.5422602560785081,0.8760108086797926,0.9431320746739705,1.6651543219884237,0.6870313286781311
0.6558154702186585,0.7520999047491286,0.7520999047491286,0.8615692178408305,0.8884002539846633,0.6558154702186585,0.9114031394322714,0.9594063599904378,1.0180075857374402,0.766811121834649,0.5481422106424968,0.56094954278734,0.56094954278734,0.7960674471325344,0.8574957781367831,0.5481422106424968,0.8778319689962599,0.9432640393575032,1.6444859080844456,0.6908471531338162
0.6640341507063972,0.7520604822370741,0.7520604822370741,0.8599209109942119,0.8864178816477458,0.6640341507063972,0.9162381582789951,0.9627952893575032,0.9768498063087463,0.7730274346139696,0.5526924769083659,0.5654128763410781,0.5654128763410781,0.7950999021530152,0.8567395197020636,0.5526924769083659,0.8792642606629266,0.9432206365797254,1.6253715144263374,0.6937992731730144
0.6691627025604248,0.7570685731040107,0.7570685731040107,0.8602581090397305,0.8862959875000848,0.6691627025604248,0.9176877604590522,0.9623595052295261,0.9716538786888123,0.777582687801785,0.5567931625578139,0.5682590749528673,0.5682590749528673,0.7962261425124274,0.8585657199223836,0.5567931625578139,0.8817572858598497,0.9448247830073039,1.602707446946038,0.6971431718932257
0.677725092569987,0.7695504956775241,0.7695504956775241,0.868135945002238,0.891778192255232,0.677725092569987,0.9225089814927843,0.9650105873743693,0.9200517826610142,0.7840433597564698,0.5591803153355916,0.5660916010538737,0.5660916010538737,0.7964936958418952,0.8584856311480205,0.5591803153355916,0.8823441015349494,0.9450435532463921,1.5923823621537951,0.6990991248024835
0.686813583638933,0.780901308854421,0.780901308854421,0.8810214281082154,0.9058533973164029,0.686813583638933,0.924698187245263,0.9661789496739706,0.90752528640959,0.7901240706443786,0.5637167824639214,0.5654670755068462,0.5654670755068462,0.8004090242915683,0.8593679745992024,0.5637167824639214,0.8850089814927843,0.9465608941184149,1.5736749013264975,0.7025078972180684
0.6899403399891324,0.7759425812297397,0.7759425812297397,0.8705938392215304,0.8935166809293958,0.6899403399891324,0.9269082175360785,0.9674150506655376,0.8803497102525499,0.792417213651869,0.5694078154034085,0.5688249508539835,0.5688249508539835,0.7998063471582201,0.8570454001426697,0.5694078154034085,0.8863354007403056,0.9467796643575033,1.5617823176913792,0.7067130102051629
0.6942424840397305,0.7662280400594076,0.7662280400594076,0.8626519931687249,0.8862548602951897,0.6942424840397305,0.927602661980523,0.9678039193153382,0.8693432450294495,0.7957426269849142,0.5721820804807874,0.5738124112288158,0.5738124112288158,0.7996342778205872,0.8599695324897766,0.5721820804807874,0.8889603906207615,0.9490990784433153,1.5575422445933025,0.7095444798469543
0.6971434447500441,0.7699279374546475,0.7699279374546475,0.8651993115743001,0.8869735055499607,0.6971434447500441,0.9316373639636569,0.9704063296318054,0.8615240534146626,0.7993552565574646,0.5721369213528104,0.5762179123030768,0.5762179123030768,0.801063166724311,0.8583512266476949,0.5721369213528104,0.8876166608598497,0.9482761820157369,1.5444489108191597,0.7090558330217998
0.701813382572598,0.7854959779315525,0.7854959779315525,0.8714768343501621,0.8939048250516256,0.701813382572598,0.9339133752716913,0.9712066478199429,0.8261803918414645,0.8021519568231371,0.5769094718827141,0.5780431091785431,0.5780431091785431,0.8028698907958136,0.8592474394374423,0.5769094718827141,0.8905020674069722,0.9490140292379591,1.5260932869381374,0.7124938885370891
0.7152978486484951,0.7974225242932638,0.7974225242932638,0.881996386580997,0.9048098259501987,0.7152978486484951,0.9377762224939135,0.9745469053586324,0.7917598340246412,0.8118889821900261,0.5781455728742811,0.5803977714644538,0.5803977714644538,0.8023423631985982,0.8591980576515198,0.5781455728742811,0.8904812441931831,0.9497067173322041,1.5227203872468738,0.7140019641982185
0.716513126426273,0.7989408440060086,0.7989408440060086,0.8730925493770175,0.8938591824637518,0.716513126426273,0.9369585937923856,0.9735574218961928,0.7720207664701674,0.8119158003065321,0.5829389452934265,0.5839916745821635,0.5839916745821635,0.8032409720950656,0.8591327322853937,0.5829389452934265,0.8914117693901062,0.9500539395544264,1.5114759577645196,0.7171696331765917
0.7198794762293498,0.8016461650530498,0.8016461650530498,0.8786143673790826,0.8983417047394646,0.7198794762293498,0.938736351331075,0.9739237109820048,0.7717830154630873,0.8150079700681898,0.58209873702791,0.5833646191491021,0.5833646191491021,0.8033508367008633,0.8589144123925103,0.58209873702791,0.8924742592705621,0.9505765292379591,1.5116723908318415,0.7165465566847059
0.7199835922982958,0.8120754520098369,0.8120754520098369,0.8891797277662489,0.9090412815411886,0.7199835922982958,0.9404012123743694,0.9742917564180162,0.7529335856437683,0.8152246488465203,0.5884337875578138,0.5834755076302423,0.5834755076302423,0.8031514671113756,0.8599772678481208,0.5884337875578138,0.8933857176038954,0.951312620109982,1.4985253440009223,0.720664460129208
0.7274591565132141,0.8035957217216492,0.8035957217216492,0.8800210899776882,0.8978531718254089,0.7274591565132141,0.9427171137597826,0.9746354672643873,0.7451104296578301,0.8206244495179918,0.5873452054129706,0.585754378636678,0.585754378636678,0.8033722745047676,0.8587379866176181,0.5873452054129706,0.892691273159451,0.9504254976908366,1.4910079426235623,0.7195973714192708
0.7331311212645637,0.805954991446601,0.805954991446601,0.8788074096043904,0.8971042434374491,0.7331311212645637,0.9447432465023464,0.9766337513923645,0.7239778108066983,0.8244924651251899,0.5924233304129707,0.5866575095388624,0.5866575095388624,0.8031740678681267,0.8607373317082723,0.5924233304129707,0.8957502908176846,0.9530504875712924,1.4809723880555894,0.7241695072915819
0.7355426099565294,0.8119174427456326,0.8119174427456326,0.8736816419495477,0.8922781308492025,0.7355426099565294,0.9431564105881585,0.9761580758624606,0.7107209748691983,0.8265724341074626,0.5953955425156487,0.5891622053252326,0.5891622053252326,0.801979210641649,0.858997126420339,0.5953955425156487,0.897943009270562,0.9532240986824035,1.4849786758422852,0.726385215918223
0.7426641782124838,0.8261888861656189,0.8261888861656189,0.8920187923643325,0.9088408523135715,0.7426641782124838,0.9472588512632582,0.9779792375034756,0.6751760138405694,0.8314912822511461,0.5980656915240817,0.5898304124673207,0.5898304124673207,0.803948520289527,0.8594963749249777,0.5980656915240817,0.8990298350652058,0.9536147236824035,1.4799098624123468,0.728329943286048
0.746344632572598,0.8232347872522142,0.8232347872522142,0.8851557930310567,0.9013873140017191,0.746344632572598,0.9477796845965916,0.977850784195794,0.6734765039549934,0.8338495983017815,0.6016871889432271,0.5923955546485054,0.5923955546485054,0.8045827799373203,0.8606313003434075,0.6016871889432271,0.8993509650230408,0.9544619560241699,1.461901397175259,0.730404265721639
0.7496831350856357,0.8183672454622056,0.8183672454622056,0.8796706689728631,0.8974281721644931,0.7496831350856357,0.9491025911437141,0.9793698814180162,0.658592410882314,0.8363564438290066,0.601300076643626,0.590618375937144,0.590618375937144,0.8055836160977682,0.8609555959701538,0.601300076643626,0.8992659158176846,0.9536355468961928,1.461970665719774,0.7302643643485175
0.7561970631281535,0.8266239974233839,0.8266239974233839,0.886241716808743,0.9016533798641628,0.7561970631281535,0.9520105772548252,0.9797379268540276,0.6444392191039191,0.8406773527463277,0.6031837066014608,0.5940786653094822,0.5940786653094822,0.805228304862976,0.860134686364068,0.6031837066014608,0.8986791001425849,0.9528334736824036,1.4535779926511976,0.730990199247996
0.7552958912319607,0.8245381739404466,0.8245381739404466,0.882832580142551,0.8986924211184184,0.7552958912319607,0.9528595659467909,0.9816892968283759,0.6329339769151475,0.8410336785846286,0.6051350752512614,0.5944474273257785,0.5944474273257785,0.8029588765568203,0.8610498428344726,0.6051350752512614,0.9012155281172858,0.955935894118415,1.447515900929769,0.733228165573544
0.7650946325725979,0.8355308082368639,0.8355308082368639,0.8937775903277927,0.9094056791729397,0.7650946325725979,0.953097403049469,0.9803247425291274,0.6180527991718716,0.8468028346697489,0.606240967909495,0.5935648825433519,0.5935648825433519,0.8042688091595968,0.8576032016012404,0.606240967909495,0.9020436935954623,0.9553508347935147,1.449019553926256,0.7341878559854296
0.7701396412319608,0.841977055867513,0.841977055867513,0.8931994054052564,0.9065634648005167,0.7701396412319608,0.9581113020579021,0.9832743763923645,0.5924381064044104,0.8522175206078424,0.6096228718757629,0.5967257930172815,0.5967257930172815,0.8042981266975403,0.861231795946757,0.6096228718757629,0.9032120558950636,0.9561737312210931,1.4482816245820787,0.7363987459076775
0.7687560213936699,0.8415585570865207,0.8415585570865207,0.8847229732407464,0.8989498019218445,0.7687560213936699,0.9553317679299249,0.9817778574095832,0.5858578185240427,0.8501693235503303,0.6116211560037401,0.5922446489334107,0.5922446489334107,0.8046960790952047,0.859608425034417,0.6116211560037401,0.9034100029203627,0.9558490885628594,1.4569461080763075,0.7376007835070292
0.7700094328986273,0.8460120187865363,0.8460120187865363,0.8954272150993348,0.9086805012491014,0.7700094328986273,0.9584966580073039,0.9836389091279771,0.5780088437928094,0.8522148913807339,0.6141801635424297,0.5988519443406,0.5988519443406,0.8052971919377645,0.8616630434989929,0.6141801635424297,0.9032363918092515,0.9571494155459934,1.4488319688373141,0.7395968516667684
0.7749157031377156,0.8422807097434998,0.8422807097434998,0.8804559111595154,0.8938967029253642,0.7749157031377156,0.9582987109820048,0.9826632248030769,0.5714262101385329,0.8549861656294928,0.6108833087815179,0.5989277720451355,0.5989277720451355,0.8041135152180989,0.8605196515719096,0.6108833087815179,0.9022416406207614,0.9557188802295261,1.4366256793340046,0.7377602007653978
0.7752350780698988,0.836175266901652,0.836175266901652,0.8825977047284445,0.8979611489507887,0.7752350780698988,0.9565053992801242,0.9827309634950426,0.5800482994980283,0.8541460249159071,0.6191940625508626,0.5980672591262394,0.5980672591262394,0.803271668487125,0.8599386705292595,0.6191940625508626,0.903475985262129,0.9574758145544264,1.4323669751485189,0.7425937546624077
0.783590989642673,0.8355750348832872,0.8355750348832872,0.875470142894321,0.8892710738711886,0.783590989642673,0.9616424812210931,0.9842500607172648,0.5675004773669773,0.8605996396806505,0.6195882002512614,0.597218304210239,0.597218304210239,0.8051243636343214,0.8621478994687398,0.6195882002512614,0.9041930092705621,0.9583664496739706,1.4308091110653347,0.7433634135458205
0.7859156727790833,0.848157893286811,0.848157893286811,0.8894904004202948,0.9036143011516995,0.7859156727790833,0.9626199218961927,0.9861354470252991,0.5449446386761135,0.8621224853727553,0.6197773668501112,0.5970330092642042,0.5970330092642042,0.8048998554547627,0.8611271407869127,0.6197773668501112,0.906338812245263,0.9580834534433152,1.4292843341827393,0.7438612249162462
0.7940789077017042,0.8558310045136346,0.8558310045136346,0.8908492710855273,0.9030296232965257,0.7940789077017042,0.9624011516571045,0.9851181162728204,0.5096857792801327,0.8676645040512085,0.6211697671148512,0.6006000757217407,0.6006000757217407,0.8061910589536031,0.8615122689141168,0.6211697671148512,0.9049065205785963,0.9576286024517483,1.4258804904090034,0.7445316274960836
0.7929000086254544,0.8570488678084479,0.8570488678084479,0.89389605389701,0.9057665215598212,0.7929000086254544,0.9625296036402384,0.9844236718283759,0.5247128367424011,0.8667335430781047,0.6230152633455065,0.6011748949686686,0.6011748949686686,0.8096250295639038,0.862390312883589,0.6230152633455065,0.9064916001425849,0.9581268562210931,1.4132357120513916,0.7457569943534004
0.7899052169587877,0.8504185676574707,0.8504185676574707,0.8816132982571919,0.8936886946360271,0.7899052169587877,0.964114683204227,0.9866562803586324,0.5247984568277995,0.8648757576942444,0.6229683491918776,0.5980152567227681,0.5980152567227681,0.8058417916297913,0.8606747918658786,0.6229683491918776,0.9072068678008185,0.9583022236824036,1.4326348304748535,0.746119601196713
0.792663926548428,0.8549483643637763,0.8549483643637763,0.8925636847813924,0.9056653208202786,0.792663926548428,0.9640712804264493,0.9852882146835327,0.5175555520587497,0.8672848052448696,0.624145491917928,0.5971808738178677,0.5971808738178677,0.8088840444882711,0.8607052630848355,0.624145491917928,0.9076218287150065,0.9585626403490702,1.4118330346213446,0.7463468591372172
0.801700234413147,0.8629466719097562,0.8629466719097562,0.895565942923228,0.9066079563564724,0.801700234413147,0.9666980266571045,0.9873055656750996,0.4942764315340254,0.8734401742617289,0.6258173770374722,0.6004699693785773,0.6004699693785773,0.8083740499284532,0.8620260715484619,0.6258173770374722,0.907535023159451,0.9582605772548252,1.4098615911271837,0.7480078432295058
0.799084026283688,0.8593303269810146,0.8593303269810146,0.8922784739070468,0.9048684133423699,0.799084026283688,0.9663543171352811,0.9878073321448432,0.48605778283543055,0.8715470684899225,0.6263121181064182,0.6026384592056274,0.6026384592056274,0.8065673099623786,0.8620851688914829,0.6263121181064182,0.9078388426038954,0.9589098625712924,1.4196717739105225,0.7486464593145582
0.8030527459250556,0.8631658328904046,0.8631658328904046,0.892416791121165,0.9053607477082146,0.8030527459250556,0.9647067679299248,0.9862049407429165,0.4960490584373474,0.8730777872933282,0.6297356698248121,0.6074498732884724,0.6074498732884724,0.8090585695372687,0.8609120435184903,0.6297356698248121,0.9075540900230408,0.9576077792379591,1.3986600663926867,0.7501355793741015
0.8085024290614657,0.8703990366723803,0.8703990366723803,0.8974302583270602,0.907174085246192,0.8085024290614657,0.9687397135628595,0.9889792071448432,0.4742039375834995,0.8783315089013841,0.6282669994566176,0.6026831693119473,0.6026831693119473,0.810844013426039,0.8614787578582763,0.6282669994566176,0.9085749334759182,0.958303980032603,1.4072129646937053,0.749465188715193
0.8120872974395752,0.8819125652313232,0.8819125652313232,0.8993501279089186,0.9089117500517103,0.8120872974395752,0.9698212703069051,0.9883698119057549,0.45787165827221343,0.8806312057707045,0.6310395095083449,0.60417703655031,0.60417703655031,0.8107475850317213,0.8617273648579915,0.6310395095083449,0.9097242289119296,0.959387293126848,1.4123623847961426,0.7512556870778402
0.8145943721135457,0.8800471133655972,0.8800471133655972,0.900704973273807,0.9106495128737555,0.8145943721135457,0.97030045721266,0.9890885922643874,0.44745691749784683,0.8821122182740105,0.6299145486619737,0.6006117039256625,0.6006117039256625,0.8071317791938781,0.8618767433696323,0.6299145486619737,0.9079672945870294,0.9593664699130589,1.4140984349780612,0.7511031323009068
0.8190580844879151,0.8779191202587552,0.8779191202587552,0.89951976802614,0.9096350484424167,0.8190580844879151,0.9689115683237711,0.9881563107172648,0.4349559062057071,0.8838107665379842,0.6321019993888007,0.6036502692434523,0.6036502692434523,0.8080419805314806,0.8602146969901191,0.6321019993888007,0.9097676316897074,0.9596007943153382,1.4172498385111492,0.7522382828924391
0.8153668416870965,0.871129588286082,0.871129588286082,0.8895699077182346,0.8991526338789199,0.8153668416870965,0.9692118763923645,0.9880868156750997,0.4416018784046173,0.8822849101490444,0.6357234968079462,0.607379428545634,0.607379428545634,0.807987916469574,0.8605178409152561,0.6357234968079462,0.9104828993479411,0.9592136820157369,1.417944942580329,0.7546627018186781
0.8186724768744574,0.8776714470651414,0.8776714470651414,0.8922675251960754,0.9019195291731092,0.8186724768744574,0.972015745109982,0.9893715884950426,0.4391225940651364,0.8850703769259982,0.6369387745857239,0.6089531434906854,0.6089531434906854,0.8050451185968187,0.8587149937947591,0.6369387745857239,0.9097450521257189,0.9597119357850816,1.4196293089124892,0.7548431250784132
0.8217470500204298,0.881863264242808,0.881863264242808,0.8975569976700677,0.9070063392321269,0.8217470500204298,0.9692344546318055,0.988112907939487,0.4262455443541209,0.8864152802361382,0.6374578515688578,0.609985844956504,0.609985844956504,0.8050220065646702,0.8593764570024278,0.6374578515688578,0.9093110243479411,0.958996668126848,1.4264206038581,0.7553342898686727
0.828094392352634,0.8785348720020718,0.8785348720020718,0.8999157389005025,0.9076359007093642,0.828094392352634,0.9737744357850816,0.9901528384950425,0.41165513594945274,0.89140348566903,0.6373554918501112,0.6094117681185405,0.6094117681185405,0.8065377063221402,0.8604146997133891,0.6373554918501112,0.909399586253696,0.9599081264601813,1.4237064335081313,0.7557513448927138
0.8243547280629476,0.8803870558738709,0.8803870558738709,0.8979212111896939,0.9065753711594475,0.8243547280629476,0.9733125607172648,0.9900173611111112,0.41233942641152277,0.8888442079226176,0.6395916130807665,0.6115887694888644,0.6115887694888644,0.8085279941558838,0.8624085346857707,0.6395916130807665,0.9121773640314738,0.9607310228877597,1.4210668802261353,0.7575647804472182
0.8270474566353692,0.8776067866219415,0.8776067866219415,0.8891199284129673,0.8977603144115872,0.8270474566353692,0.9754618763923645,0.9909305757946438,0.4121126373608907,0.8913135714001126,0.6395672771665785,0.6058417876561483,0.6058417876561483,0.8072101023462084,0.8602051417032878,0.6395672771665785,0.912588812245263,0.9605140089988708,1.433182462056478,0.7576974776056078
0.8323722004890441,0.889509195751614,0.889509195751614,0.9055754012531705,0.9135938750372993,0.8323722004890441,0.9740140292379591,0.9893680757946438,0.4034312003188663,0.8939745479159885,0.6401124464140998,0.6046274728245206,0.6046274728245206,0.8072040968471104,0.8596991512510511,0.6401124464140998,0.9124811834759182,0.9608195847935147,1.430401659011841,0.7578709032800462
0.8348669820361667,0.8900851474867927,0.8900851474867927,0.8983701215849982,0.9064175658755832,0.8348669820361667,0.9754392968283759,0.9906041767862108,0.3895112872123718,0.8960771732860141,0.6399370789527893,0.6090856432914734,0.6090856432914734,0.8075028975804647,0.8599588566356235,0.6399370789527893,0.9117867390314738,0.9609914395544265,1.430956686867608,0.7576431632041931
0.8369866927464803,0.8906153069602118,0.8906153069602118,0.8923251761330498,0.899979935752021,0.8369866927464803,0.9757466276486715,0.991039960914188,0.3825706826315986,0.8976277934180366,0.6435151735941569,0.6112111330032348,0.6112111330032348,0.806783296002282,0.8602061125967237,0.6435151735941569,0.9108752806981405,0.9606008145544264,1.4246328194936118,0.7596966253386603
