train_accuracy_micro,train_accuracy_macro,train_recall_at_1_macro,train_recall_at_5_macro,train_recall_at_10_macro,train_recall_at_1_micro,train_recall_at_5_micro,train_recall_at_10_micro,train_losses,train_mrr,valid_accuracy_micro,valid_accuracy_macro,valid_recall_at_1_macro,valid_recall_at_5_macro,valid_recall_at_10_macro,valid_recall_at_1_micro,valid_recall_at_5_micro,valid_recall_at_10_micro,valid_losses,valid_mrr
0.5678816941049364,0.6659016357527838,0.6659016357527838,0.9172813336054484,0.9706260045369466,0.5678816941049364,0.8926844994227091,0.963293543126848,1.4370637867185805,0.7068681213590834,0.5415259215566847,0.6124827623367309,0.6124827623367309,0.8909446464644538,0.9545789453718397,0.5415259215566847,0.8859031293127272,0.9569532248708937,1.5704790274302165,0.6892054160435994
0.5776646296183269,0.6773013869921366,0.6773013869921366,0.9217136224110921,0.9699393391609192,0.5776646296183269,0.8972972366544936,0.9608421643575032,1.4091458665000067,0.71353184249666,0.5517654644118415,0.6174553142653572,0.6174553142653572,0.8938842998610602,0.9568720658620199,0.5517654644118415,0.891910023159451,0.9600990480846829,1.5187863323423598,0.6978855821821425
0.5946541825930277,0.6912453558709887,0.6912453558709887,0.9266770190662807,0.9732378707991706,0.5946541825930277,0.9046340624491374,0.966067808204227,1.3318117962943183,0.7273650566736857,0.5603765249252319,0.6201845288276673,0.6201845288276673,0.8961090286572774,0.956206836965349,0.5603765249252319,0.8941687239540947,0.9597292462984721,1.4891691287358602,0.7036170575353834
0.6025951345761617,0.7024563789367676,0.7024563789367676,0.9329682310422261,0.9727335188123915,0.6025951345761617,0.9113943576812744,0.9673924711015489,1.284200421969096,0.7348483443260193,0.5724615653355917,0.6281354268391927,0.6281354268391927,0.8991829805903965,0.9585485524601407,0.5724615653355917,0.8983110547065735,0.961835159195794,1.4531494114134047,0.7123530454105801
0.621551611688402,0.715965735912323,0.715965735912323,0.936485767364502,0.9749555495050218,0.621551611688402,0.9179950926038954,0.970779644118415,1.2305265929963853,0.7484061678250631,0.5806646903355916,0.6314001189337837,0.6314001189337837,0.8999494274457296,0.9585235132111444,0.5806646903355916,0.903189476331075,0.9627483738793268,1.4286526706483629,0.719230220052931
0.630652145544688,0.7245873941315545,0.7245873941315545,0.9389163083500333,0.9757469707065158,0.630652145544688,0.9228752705785963,0.9729896730846829,1.1894671810997857,0.7557196882035997,0.5842844314045377,0.635022509098053,0.635022509098053,0.9019479976760016,0.9592584504021539,0.5842844314045377,0.9060974624421861,0.9635956062210931,1.3960846927430894,0.7218785630332099
0.642528952492608,0.7355002085367839,0.7355002085367839,0.9452162398232354,0.9786530534426371,0.642528952492608,0.9280818475617303,0.9737275203069051,1.1400978644688924,0.7640963143772549,0.5940952155325148,0.6364192075199551,0.6364192075199551,0.9031848377651639,0.9599962022569445,0.5940952155325148,0.9078145066897074,0.9647223220931159,1.3736243539386326,0.7288169768121507
0.6531295153829787,0.7457055979304843,0.7457055979304843,0.9461100154452854,0.9793059070905049,0.6531295153829787,0.9282328791088528,0.9744861907429165,1.1018024033970304,0.7716972404056125,0.5998018026351929,0.6420644323031107,0.6420644323031107,0.9039691249529521,0.9599301391177707,0.5998018026351929,0.9084447251425849,0.9648317072126601,1.3427019331190322,0.732367742061615
0.6662805570496453,0.7548984673288134,0.7548984673288134,0.9515862041049533,0.9802154196633233,0.6662805570496453,0.9375835445192126,0.9775469647513495,1.0669163624445597,0.7820935818884108,0.6051350752512614,0.6460415959358216,0.6460415959358216,0.9042417499754164,0.9619949844148424,0.6051350752512614,0.91069991323683,0.9665886415375604,1.3218906376096937,0.7365479032198589
0.6703812413745456,0.7580356041590373,0.7580356041590373,0.9513924678166708,0.9807539370324877,0.6703812413745456,0.9367084635628594,0.9783003674613104,1.0321996106041802,0.78471237288581,0.610666294892629,0.6496138532956441,0.6496138532956441,0.9038853459888034,0.9622022522820367,0.610666294892629,0.9113318880399068,0.9668716377682156,1.3015318075815836,0.7402680423524645
0.6832909345626831,0.7730634040302701,0.7730634040302701,0.9532838530010648,0.9821434140205383,0.6832909345626831,0.9390522135628594,0.9809253573417663,0.9808984531296624,0.7931840234332614,0.6160690625508626,0.6511035283406575,0.6511035283406575,0.9026813626289367,0.9629623916414048,0.6160690625508626,0.9138266695870294,0.9685834129651387,1.2846382829878065,0.7446653379334344
0.6946190595626831,0.7733976721763611,0.7733976721763611,0.9537858539157443,0.9807205822732713,0.6946190595626831,0.9419880482885573,0.9797361718283759,0.9604961024390326,0.8017130706045362,0.6193468504481845,0.6528400301933288,0.6528400301933288,0.9029694305525886,0.9629873553911845,0.6193468504481845,0.9139777011341519,0.9683021730846829,1.270240134663052,0.7469859083493551
0.7001103891266717,0.7865336921479967,0.7865336921479967,0.9585774395200941,0.9831402235560947,0.7001103891266717,0.9454793373743693,0.9822327097256979,0.9152957783804999,0.8056901507907444,0.619952732986874,0.6541685342788697,0.6541685342788697,0.9051059497727288,0.9641965177324083,0.619952732986874,0.9153891695870293,0.9700174609820048,1.2504248354170058,0.7480983138084412
0.708874237537384,0.7896737469567193,0.7896737469567193,0.9590818696551853,0.984947415192922,0.708874237537384,0.9481911328103807,0.9847257349226209,0.8920517603556315,0.8119311663839552,0.6241628024313185,0.6575223724047343,0.6575223724047343,0.9072372860378689,0.9639389620886909,0.6241628024313185,0.9171044574843512,0.969583433204227,1.234732320573595,0.7511009706391228
0.7110270659128824,0.7932142443127103,0.7932142443127103,0.9610216710302565,0.9837207449807062,0.7110270659128824,0.9500782754686143,0.9820121831364101,0.8808578133583069,0.8134763293796116,0.6325360271665785,0.6621701306766934,0.6621701306766934,0.9090807649824354,0.9648905634880066,0.6325360271665785,0.9194464511341519,0.9713195443153382,1.217666655116611,0.7569007635116577
0.7216554774178399,0.7996467484368218,0.7996467484368218,0.9586716731389363,0.9819124142328898,0.7216554774178399,0.9515783058272468,0.9849670847256978,0.8550074524349637,0.821355058087243,0.6333155208163791,0.66218757364485,0.66218757364485,0.9079650892151727,0.9651334312227037,0.6333155208163791,0.9191426316897074,0.9714479962984721,1.2051675266689725,0.757163487540351
0.7310407638549805,0.8066875259081523,0.8066875259081523,0.9625091804398431,0.9831977897220188,0.7310407638549805,0.9556980570157368,0.9856371932559543,0.8198164264361064,0.8280542731285095,0.6409039815266927,0.6633060706986321,0.6633060706986321,0.909187278482649,0.9648160139719645,0.6409039815266927,0.9220471064249675,0.9722084230846829,1.2016315990024142,0.7627241346571181
0.7397664785385132,0.8184143728680081,0.8184143728680081,0.9667311019367641,0.9876207457648383,0.7397664785385132,0.9564411732885573,0.9877431061532762,0.7775831699371338,0.8341342647870381,0.6400810850991143,0.6647627221213447,0.6647627221213447,0.9128718349668715,0.9646641691525777,0.6400810850991143,0.9232849624421862,0.9719028486145868,1.1868135280079313,0.7623011747996012
0.7429938382572598,0.8169412175814311,0.8169412175814311,0.9651132186253866,0.9860111090872022,0.7429938382572598,0.956781370109982,0.9876302083333334,0.7687099549505446,0.8363490541776021,0.6435359968079462,0.6649569498168098,0.6649569498168098,0.9099067237642077,0.9638215714030796,0.6435359968079462,0.92258876297209,0.9719462513923645,1.176968777179718,0.7650657402144538
0.7477455642488268,0.8221868356068929,0.8221868356068929,0.9674054503440856,0.9866868548923069,0.7477455642488268,0.9590365582042271,0.9881319748030768,0.7534515778223674,0.8401087959607442,0.6458953009711371,0.669904265138838,0.669904265138838,0.9121837139129638,0.9638820740911695,0.6458953009711371,0.92337001297209,0.9720330569479201,1.163955103026496,0.7666917059156629
0.7579713092909919,0.8331411679585775,0.8331411679585775,0.9698103679551019,0.9880307767126295,0.7579713092909919,0.9624219748708936,0.988824662897322,0.7249209774865044,0.8460415601730347,0.6490446368853251,0.6702983895937602,0.6702983895937602,0.9130437122450934,0.9646527025434706,0.6490446368853251,0.9251703500747681,0.9726858536402384,1.154620639483134,0.7690970341364542
0.7589974204699198,0.8293064938651191,0.8293064938651191,0.9697940879397922,0.9870193547672695,0.7589974204699198,0.9630782855881586,0.9889809634950426,0.7133910285101996,0.8474897477361891,0.6517564323213365,0.6705475966135661,0.6705475966135661,0.9126055637995402,0.9646304064326816,0.6517564323213365,0.9264932566218906,0.9731163700421651,1.1504515555169847,0.770814507537418
0.7646814280086094,0.8353955003950331,0.8353955003950331,0.9692251669036017,0.9865911616219415,0.7646814280086094,0.9634428183237712,0.9892396238115099,0.6963226940896776,0.8515002965927124,0.6517737441592746,0.6716029339366489,0.6716029339366489,0.9111118833223979,0.9650988154941135,0.6517737441592746,0.9265175925360786,0.9735938005977207,1.1402481185065376,0.7711136592759027
0.7707821528116862,0.8399553325441148,0.8399553325441148,0.9730525639322068,0.9895686851607428,0.7707821528116862,0.9659167766571045,0.9904323220252991,0.6706284509764777,0.8556057704819573,0.6564143286810981,0.6735311177041795,0.6735311177041795,0.912911942270067,0.9653354353374906,0.6564143286810981,0.927340488963657,0.9745070152812534,1.1313311854998271,0.7740753557946947
0.7787471903695,0.8494348022672865,0.8494348022672865,0.972752058506012,0.9888096107376947,0.7787471903695,0.9653056263923645,0.9903211805555555,0.6482643458578322,0.8599448310004341,0.6586782972017924,0.6752671824561225,0.6752671824561225,0.912642302778032,0.9656086550818549,0.6586782972017924,0.9281443185276456,0.9749392867088318,1.120619045363532,0.7758348597420587
0.782571902539995,0.8449563927120632,0.8449563927120632,0.967089135117001,0.9835811456044515,0.782571902539995,0.9680435127682157,0.9913420240084331,0.6372744772169325,0.8634558995564778,0.6577407479286194,0.676863247818417,0.676863247818417,0.9137575679355198,0.964928306473626,0.6577407479286194,0.927968951066335,0.9746146440505982,1.1159191595183477,0.7750111778577169
0.7897576967875163,0.8546385341220432,0.8546385341220432,0.9749022907680935,0.9874082830217149,0.7897576967875163,0.9701511820157369,0.9903003573417664,0.6083731134732564,0.8682503196928236,0.663126203748915,0.679484838909573,0.679484838909573,0.9148272395133972,0.9659636894861857,0.663126203748915,0.9295088715023465,0.9758733246061537,1.1151456223593819,0.7786231557528178
0.7915771007537842,0.8570406529638502,0.8570406529638502,0.9761473523245917,0.9913054625193278,0.7915771007537842,0.9689757943153381,0.9911059432559544,0.6029028919008043,0.8693714049127367,0.661499477757348,0.6766633749008178,0.6766633749008178,0.9120837291081746,0.9651720179451837,0.661499477757348,0.9286408159467909,0.9756354875034756,1.1105538858307733,0.7779256648487515
0.7923357725143433,0.8570009390513103,0.8570009390513103,0.9737676978111267,0.98744824330012,0.7923357725143433,0.9709479875034757,0.9917760517862108,0.584885913795895,0.8696883188353645,0.6666608969370524,0.6808309992154439,0.6808309992154439,0.9125036968125237,0.9660376800431145,0.6666608969370524,0.9298335141605801,0.9756354875034756,1.105606128109826,0.7809797300232781
0.8026726577017043,0.8664318058225844,0.8664318058225844,0.9797149525748359,0.9920524809095594,0.8026726577017043,0.9719236718283759,0.9921684331364102,0.565800263484319,0.8763069152832031,0.6671799739201864,0.6813042547967699,0.6813042547967699,0.917553616894616,0.9663173649046156,0.6671799739201864,0.9312449826134576,0.9764149811532762,1.096707973215315,0.7820371111234029
0.805334026283688,0.8661106255319383,0.8661106255319383,0.9785584423277113,0.9918506105740865,0.805334026283688,0.9719063599904378,0.9926476200421651,0.5560484959019555,0.8784647716416253,0.6664421266979641,0.6816446781158447,0.6816446781158447,0.9153797825177511,0.9663321004973517,0.6664421266979641,0.9304429093996683,0.9772830367088318,1.0953966617584228,0.781309711933136
0.8037697699334886,0.8639990978770786,0.8639990978770786,0.9799215184317694,0.9921097755432129,0.8037697699334886,0.9733993662728204,0.9928611212306553,0.557952301369773,0.8778743161095514,0.6703727112876045,0.680748438835144,0.680748438835144,0.9135616223017374,0.966320702764723,0.6703727112876045,0.9315297351943121,0.9770903574095832,1.0961793250507779,0.7837592562039694
0.8130928370687697,0.8730952382087708,0.8730952382087708,0.9797740737597148,0.9909709215164184,0.8130928370687697,0.9743369155459933,0.9927552488115099,0.5305087864398956,0.8838637762599522,0.6715184953477648,0.6831477496359083,0.6831477496359083,0.9162564979659187,0.9654093835088942,0.6715184953477648,0.9322241796387567,0.9775226301617093,1.0883759684032863,0.7849296450614929
0.8123148481051127,0.8734965787993537,0.8734965787993537,0.9823634068171183,0.9927282359864976,0.8123148481051127,0.9765712804264493,0.9937986718283759,0.5268433796034919,0.8836133864190844,0.6758326808611552,0.6846250070465936,0.6846250070465936,0.9174262152777778,0.9667503648334079,0.6758326808611552,0.9339377111858792,0.9778038700421651,1.0845618791050382,0.7877819617589314
0.819698589377933,0.8762320664193896,0.8762320664193896,0.9792568643887838,0.9893339912096659,0.819698589377933,0.9775018069479201,0.9937083535724216,0.5087349163161383,0.88860668208864,0.6753153602282206,0.6865952385796441,0.6865952385796441,0.9157178123792012,0.9662160370084975,0.6753153602282206,0.932592225074768,0.9777396440505981,1.0839409179157682,0.7874177257219951
0.8218112760119968,0.8780501471625434,0.8780501471625434,0.9762922128041586,0.986593222618103,0.8218112760119968,0.9781302690505982,0.9940989785724216,0.49361192584037783,0.8901553101009793,0.6793899522887336,0.6851167268223233,0.6851167268223233,0.9154990964465671,0.9657254695892334,0.6793899522887336,0.933852661980523,0.9774584041701423,1.0871737559636434,0.7902662687831454
0.8240057508150737,0.8813418375121223,0.8813418375121223,0.9844977286126878,0.9940780361493429,0.8240057508150737,0.9793420341279772,0.9944444444444445,0.48455268608199226,0.8916764405038622,0.6754924840397305,0.6848797268337674,0.6848797268337674,0.9166075004471673,0.9663529753684997,0.6754924840397305,0.9334793474939135,0.9780868662728204,1.0782257424460517,0.7877713017993503
0.8304589655664232,0.8851285722520617,0.8851285722520617,0.9818451815181308,0.9908018536037869,0.8304589655664232,0.9807344357172648,0.9949236313501993,0.47143596675660876,0.896725967195299,0.6814559751086765,0.6861227883232964,0.6861227883232964,0.9186723152796428,0.9660851028230455,0.6814559751086765,0.9348040103912354,0.9782604773839315,1.0734795729319255,0.7917090389463637
0.8295041044553121,0.8900856335957845,0.8900856335957845,0.983815360069275,0.9931456155247158,0.8295041044553121,0.9795643157429166,0.9950972424613105,0.45917137861251833,0.8951333244641622,0.6789837731255426,0.6866725961367289,0.6866725961367289,0.9180035975244311,0.9663876904381646,0.6789837731255426,0.9356738222969903,0.9787604875034757,1.0717482421133253,0.7902473078833686
0.8352714048491584,0.8903054965866937,0.8903054965866937,0.9844980809423659,0.9926286511951022,0.8352714048491584,0.9824948814180162,0.9959010720252991,0.43922085960706075,0.899792738755544,0.6819697830412123,0.6841696911387973,0.6841696911387973,0.9169444070922004,0.9668509536319309,0.6819697830412123,0.9347831871774461,0.9789983246061537,1.077670591407352,0.7921108126640319
0.8353408998913235,0.8915930006239149,0.8915930006239149,0.9857674201329549,0.9935482515229119,0.8353408998913235,0.9834462311532762,0.9958767361111112,0.4380748040146298,0.8999231351746453,0.6845636645952861,0.6858437776565551,0.6858437776565551,0.9162178728315565,0.965867997540368,0.6845636645952861,0.9355002111858792,0.9786511023839315,1.080304816034105,0.7936661587821112
0.8444484591484069,0.8959431383344862,0.8959431383344862,0.9784425311618381,0.9867211275630527,0.8444484591484069,0.9820799218283759,0.9953160127003987,0.429898077249527,0.9051316552691989,0.6842545761002434,0.6838349329100715,0.6838349329100715,0.9159932163026597,0.9655234773953756,0.6842545761002434,0.9361060937245687,0.9785868763923645,1.0770728707313537,0.7940722213851081
0.8399797280629476,0.8904214898745219,0.8904214898745219,0.9795575168397691,0.9883823355038961,0.8399797280629476,0.9812969154781765,0.995401061905755,0.42699677613046433,0.902953130669064,0.6801140016979641,0.6836693273650275,0.6836693273650275,0.915783495373196,0.9661156680848864,0.6801140016979641,0.9346113324165344,0.9793229672643874,1.0751558158132766,0.7915038983027141
0.84616725842158,0.8986294322543674,0.8986294322543674,0.9837030106120639,0.9911894294950697,0.84616725842158,0.9835556162728204,0.9959652980168661,0.40982978608873155,0.9068817920154996,0.6845566391944885,0.6860010743141174,0.6860010743141174,0.9168793188201056,0.9653297901153565,0.6845566391944885,0.9362814611858792,0.9789115190505981,1.0757242030567593,0.794183095296224
0.8541636559698317,0.9037050419383579,0.9037050419383579,0.9844171855184767,0.9920993420812819,0.8541636559698317,0.9844444950421651,0.9964427285724216,0.40113137894206574,0.9117164903216892,0.6873135937584771,0.6887538393338521,0.6887538393338521,0.9141067412164476,0.9644866360558404,0.6873135937584771,0.9366685734854804,0.9785434736145867,1.0758809844652812,0.7956609447797139
0.851938071515825,0.9024801823827956,0.9024801823827956,0.9855626596344842,0.9919272992346022,0.851938071515825,0.9850503775808547,0.996355923016866,0.3898169431421492,0.910891936884986,0.6885062919722663,0.6894598815176222,0.6894598815176222,0.91528240442276,0.9669782744513618,0.6885062919722663,0.9355852603912354,0.9791945152812533,1.072586296664344,0.7961629258261786
0.8557018200556438,0.903466346528795,0.903466346528795,0.9815577983856201,0.9878876288731893,0.8557018200556438,0.984963572025299,0.9959635416666667,0.38482906685935125,0.9127658632066514,0.6866434852282206,0.6884809652964274,0.6884809652964274,0.9156884219911363,0.9659288075235155,0.6866434852282206,0.9368665205107795,0.979647609922621,1.072735755973392,0.7954712708791097
0.8547557406955295,0.9058268282148573,0.9058268282148573,0.9870954778459337,0.9936566101180182,0.8547557406955295,0.9846163498030769,0.9960729267862108,0.3773464361826579,0.9122858060730828,0.689676410622067,0.68774440685908,0.68774440685908,0.9167421460151672,0.9659256524509854,0.689676410622067,0.9369515697161357,0.9801042172643873,1.0788116335868836,0.7976037038697137
0.8602887166870965,0.9065180235438877,0.9065180235438877,0.9818515102068583,0.9888717439439562,0.8602887166870965,0.9852483246061537,0.9963142765892876,0.368752967649036,0.915691328048706,0.6913048929638332,0.6909876068433126,0.6909876068433126,0.9157959394984775,0.9651386857032775,0.6913048929638332,0.9371495167414348,0.9786528574095832,1.0735141131612989,0.798362116018931
0.8616168909602695,0.9102575606769986,0.9102575606769986,0.987288749217987,0.9940172831217448,0.8616168909602695,0.9855729672643874,0.9964427285724216,0.36886324948734706,0.9165088878737555,0.6937979181607564,0.6919704834620158,0.6919704834620158,0.9165071646372477,0.9647475878397623,0.6937979181607564,0.9383439713054234,0.9796511212984721,1.0796619600719877,0.7999414854579502
0.8650838454564412,0.9112460480795966,0.9112460480795966,0.9879691786236233,0.9936476270357768,0.8650838454564412,0.9876788801617092,0.9970937702390883,0.35729633702172175,0.9190332147810194,0.6928673929638333,0.6890010091993544,0.6890010091993544,0.9170576135317484,0.9645307686593797,0.6928673929638333,0.9384950028525458,0.9789340986145867,1.075141759713491,0.7994954268137614
0.8669205599360996,0.9118055727746751,0.9118055727746751,0.9858445326487223,0.9919218023618063,0.8669205599360996,0.9858993662728204,0.9962708738115099,0.35545903576744925,0.9202072805828518,0.6942580382029215,0.6886757585737441,0.6886757585737441,0.9178943196932475,0.9668717092937893,0.6942580382029215,0.9390140798356797,0.9804306162728204,1.083450190226237,0.8005317648251852
0.8692088656955295,0.9149941060278151,0.9149941060278151,0.9858709123399523,0.992111877600352,0.8692088656955295,0.987069484922621,0.9968975795639886,0.3415889773103926,0.9218278725941976,0.6946712427669102,0.6912137203746371,0.6912137203746371,0.9165277322133382,0.965086289246877,0.6946712427669102,0.9377779788441128,0.9791511125034756,1.0813619944784376,0.8012165864308675
0.871609816286299,0.9177745646900601,0.9177745646900601,0.9891565799713135,0.9940102458000183,0.871609816286299,0.9880695051617092,0.9967691275808547,0.3357209199004703,0.9231399456659953,0.6947093764940898,0.689450040128496,0.689450040128496,0.9161818358633254,0.9652231521076626,0.6947093764940898,0.9393178992801242,0.9796945240762499,1.0880524383650885,0.8012944247987536
0.8764102141062419,0.9167720172140333,0.9167720172140333,0.9880555682712131,0.9934797975752089,0.8764102141062419,0.987826399008433,0.9970277878973219,0.3252632227208879,0.9262161453564962,0.6985549132029215,0.6921845303641425,0.6921845303641425,0.9168111814392937,0.9644518931706746,0.6985549132029215,0.9380817982885573,0.9791302879651388,1.0856117341253493,0.8030332128206888
0.8712608377138774,0.9149820221794976,0.9149820221794976,0.9876851757367452,0.9926910267935859,0.8712608377138774,0.9891962210337321,0.9974184128973219,0.3279945313930511,0.9236714190906948,0.6981798436906602,0.6908289366298251,0.6908289366298251,0.9162482526567247,0.9660408152474298,0.6981798436906602,0.9387536631690131,0.9802795847256979,1.091642759905921,0.8028470065858629
0.8772990928755866,0.9186822904480828,0.9186822904480828,0.98504644897249,0.9902765366766187,0.8772990928755866,0.9884132146835327,0.9967881944444444,0.3164078027009964,0.9267125672764248,0.6931503891944886,0.6900793009334141,0.6900793009334141,0.9188232673539056,0.9651105046272278,0.6931503891944886,0.9394671744770474,0.9792170935206943,1.0790022651354472,0.8006897383266025
0.8781011660893758,0.920076760980818,0.920076760980818,0.9900699800915188,0.99469004339642,0.8781011660893758,0.9894792172643874,0.9974826388888889,0.3133484502633413,0.9274434619479709,0.6956868171691895,0.6911640061272515,0.6911640061272515,0.9187216414345636,0.966115223036872,0.6956868171691895,0.9407085445192125,0.980691032939487,1.0834266953998142,0.8018185761239793
0.8784222960472107,0.9234466791152954,0.9234466791152954,0.9856412013371786,0.9910600079430474,0.8784222960472107,0.9886302285724216,0.9976128472222222,0.30400054719713,0.9278829640812344,0.6975739598274231,0.6897773014174567,0.6897773014174567,0.9143179721302457,0.9647826380199856,0.6975739598274231,0.9393404788441129,0.9808004180590312,1.0972170617845323,0.803017070558336
0.8819083174069723,0.9237375974655151,0.9237375974655151,0.9857985854148865,0.9898439539803399,0.8819083174069723,0.9903437601195442,0.9975694444444444,0.3017583621872796,0.9302527917755975,0.6981851114167108,0.6903741558392843,0.6903741558392843,0.915818554825253,0.965192617310418,0.6981851114167108,0.9398838917414347,0.9798247324095832,1.094220557477739,0.803352419535319
0.8837834172778659,0.9220822175343831,0.9220822175343831,0.9851047939724392,0.9898702965842353,0.8837834172778659,0.9898455063501994,0.9974826388888889,0.2969995713896222,0.9310802022616068,0.6973135431607564,0.6901731808980306,0.6901731808980306,0.9157118969493442,0.9659027920828925,0.6973135431607564,0.9402293576134576,0.9812326894866096,1.0948243366347419,0.8029262993070815
0.8862990220387776,0.9266736441188388,0.9266736441188388,0.9936175068219503,0.9975952254401312,0.8862990220387776,0.9902396440505982,0.9973090277777777,0.28470461765925087,0.9324651387002733,0.6990341001086765,0.6905937419997321,0.6905937419997321,0.9157811562220256,0.9655081709225972,0.6990341001086765,0.9392970760663351,0.9799757652812534,1.096579662958781,0.803514920340644
0.8876236849360996,0.9276657064755758,0.9276657064755758,0.9878243194686042,0.99226324028439,0.8876236849360996,0.9912569748030768,0.9980034722222222,0.28652670482794446,0.9334127121501499,0.701400429672665,0.693080735206604,0.693080735206604,0.9154345525635613,0.9634511669476827,0.701400429672665,0.9398821353912353,0.9791511125034756,1.101749689049191,0.8050012562010024
0.8907017707824707,0.9303875247637431,0.9303875247637431,0.982521210776435,0.9863178253173828,0.8907017707824707,0.9911250101195441,0.9981336805555555,0.27511855794323814,0.9352177898089091,0.7009628891944886,0.6914285818735758,0.6914285818735758,0.9165216777059767,0.9643832816017999,0.7009628891944886,0.9408179296387567,0.9799775203069051,1.1035098473230998,0.8049876226319207
0.8924431496196323,0.9307097024387784,0.9307097024387784,0.990042143397861,0.9939510186513265,0.8924431496196323,0.990887173016866,0.9978090378973219,0.2756677077876197,0.9363579591115315,0.7008708159128825,0.6914424935976664,0.6914424935976664,0.9156070099936591,0.9651657011773851,0.7008708159128825,0.9412085546387566,0.9803872134950425,1.1023578471607631,0.805141199959649
0.8967312441931831,0.9379772530661689,0.9379772530661689,0.9899651779068841,0.993313009209103,0.8967312441931831,0.992474008931054,0.9982638888888888,0.26338984734482235,0.9392883062362671,0.7006174233224657,0.6912874539693197,0.6912874539693197,0.9137329830063714,0.9627144747310215,0.7006174233224657,0.9411425722969903,0.9796059634950426,1.114576976829105,0.8053693970044454
