train_losses,train_mrr,train_accuracy_micro,train_accuracy_macro,train_recall_at_1_macro,train_recall_at_5_macro,train_recall_at_1_micro,train_recall_at_5_micro,valid_losses,valid_mrr,valid_accuracy_micro,valid_accuracy_macro,valid_recall_at_1_macro,valid_recall_at_5_macro,valid_recall_at_1_micro,valid_recall_at_5_micro
0.7512791077295939,0.8353382574187385,0.7285166290071275,0.7766495068868001,0.7766495068868001,0.9635727021429273,0.7285166290071275,0.9753560026486715,0.9734402709537082,0.7817640768157111,0.6393259273635017,0.6856576959292094,0.6856576959292094,0.9615720325046115,0.6393259273635017,0.9685191869735718
0.7080448958608839,0.8442706823348999,0.7413342462645637,0.7966948138342963,0.7966948138342963,0.9673770255512661,0.7413342462645637,0.9779792375034756,0.9511166916953193,0.7834311538272434,0.6429248452186584,0.6888664987352159,0.6888664987352159,0.9619878980848524,0.6429248452186584,0.9680660923322042
0.6809692488776313,0.8475404991043939,0.7471918649143643,0.7906048867437575,0.7906048867437575,0.9535138395097521,0.7471918649143643,0.9780903776486715,0.9370288835631476,0.7865737862057156,0.6461384071244134,0.6915565888086955,0.6915565888086955,0.9618496497472128,0.6461384071244134,0.9696667273839314
0.6381089554892646,0.8552235192722745,0.7582352386580573,0.8028313835461934,0.8028313835461934,0.9608960933155484,0.7582352386580573,0.980691032939487,0.9206007030275133,0.7921200023757087,0.6549195673730638,0.6944491081767612,0.6944491081767612,0.9626403715875413,0.6549195673730638,0.9714913990762498
0.612393241458469,0.8596886422899034,0.7651969936158922,0.8110929131507874,0.8110929131507874,0.9650525503688389,0.7651969936158922,0.9819080657429166,0.9075139760971069,0.7938742438952128,0.656985588868459,0.6991702119509379,0.6991702119509379,0.9635685099495782,0.656985588868459,0.9722274912728204
0.605229824119144,0.865997478697035,0.773571973376804,0.8114462614059448,0.8114462614059448,0.9640042079819573,0.773571973376804,0.9831667462984721,0.8984538118044535,0.7987054268519084,0.6638883868853251,0.6983355442682903,0.6983355442682903,0.9627150429619683,0.6638883868853251,0.9720990379651387
0.5723012109597524,0.8707013501061334,0.7830736690097385,0.8376652929517958,0.8376652929517958,0.9809709244304233,0.7830736690097385,0.9840972728199429,0.8777141385608249,0.8007011334101359,0.6675081279542711,0.7058578928311666,0.7058578928311666,0.965327513217926,0.6675081279542711,0.973421945836809
0.5451316191090478,0.8746057351430258,0.7881221903695,0.8361430592007107,0.8361430592007107,0.9740224334928724,0.7881221903695,0.9849896629651388,0.8802517665757074,0.8042732384469774,0.67297336657842,0.7061924126413134,0.7061924126413134,0.9648670276006063,0.67297336657842,0.9739427791701423
0.5381670779652066,0.8765642907884386,0.7920562876595392,0.8388538969887628,0.8388538969887628,0.9751984980371263,0.7920562876595392,0.9854046238793267,0.8684584273232354,0.8075072222285801,0.6777702516979641,0.7085935182041592,0.7085935182041592,0.9663017723295424,0.6777702516979641,0.9756806453069051
0.5046829799811046,0.8836953255865309,0.8024902661641439,0.8408978250291612,0.8408978250291612,0.9615831494331359,0.8024902661641439,0.9864618460337321,0.8568108717600504,0.8101470629374187,0.6822806278864543,0.7165304780006408,0.7165304780006408,0.9668257739808824,0.6822806278864543,0.9763091074095832
0.4879904369513194,0.8881188405884637,0.809787200556861,0.842158936129676,0.842158936129676,0.9624196410179138,0.809787200556861,0.9874826894866096,0.847868902153439,0.8100482622782389,0.6819559852282207,0.7155505180358886,0.7155505180358886,0.9663403047455682,0.6819559852282207,0.9767657147513495
0.4761975063218011,0.8914662824736701,0.8147160503599379,0.8457181255022684,0.8457181255022684,0.9612767272525363,0.8147160503599379,0.9884566174613105,0.8514612317085266,0.8132383518748814,0.6867945167753432,0.7178264803356594,0.7178264803356594,0.9663850002818637,0.6867945167753432,0.9766771541701422
0.4493395037121243,0.8942534459961785,0.819070127275255,0.8551863710085551,0.8551863710085551,0.9659644656711155,0.819070127275255,0.9888507551617093,0.8408802760971917,0.8165426121817695,0.6918743981255425,0.7215050432417128,0.7215050432417128,0.9672612653838264,0.6918743981255425,0.9781962513923645
